web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556400703-553","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@AtleeMyers","atlee","LET’S TALK ABOUT GUN CONTROL","","19","69","1518651380000","3:36 PM - 14 Feb 2018","/AtleeMyers/status/963919870160142336","null"
"1556400703-620","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Buckleup36","Buckle Up","Under Florida law, Nicolas Cruz could purchase firearms in a private sale without any background check. 
He does not have to register his weapons or have a license to own them.
These are the gun laws in Florida.
#Parkland #Florida #GunControl","","48","54","1518650102000","3:15 PM - 14 Feb 2018","/Buckleup36/status/963914511869767680","null"
"1556400703-556","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@maydaymindy9","Mayday Mindy  🌊","Damn Right this is a Political Issue
The 17 DEAD was PREVENTABLE
If the FREAKING NRA didn’t Own the GOP

@GOP #guncontrol 
Florida Parkland Nicolas Cruz #guncontrol
Sen. Bill Nelson Florida Miami Herald","59","343","622","1518651356000","3:35 PM - 14 Feb 2018","/maydaymindy9/status/963919767651438592","null"
"1556400703-931","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@TheRickyDavila","Ricky Davila","You oppose all forms of gun control and gun safety. You and the @GOP profit from the NRA (terrorist organization). Your thoughts and prayers are as invaluable as shit on cement. You are a monster, a demon @realDonaldTrump. You make this country feel unsafe. pic.twitter.com/A4o5ACLqoZ","67","402","928","1518642545000","1:09 PM - 14 Feb 2018","/TheRickyDavila/status/963882811643056128","null"
"1556400703-473","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@inthemachine","eattherich","ridiculous argument..only in the US which has no gun control do these shootings occur. more guns is not the answer. less guns is the only way.  no one needs an AR15. no one.","","7","80","1518652717000","3:58 PM - 14 Feb 2018","/inthemachine/status/963925476484853761","null"
"1556400703-596","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@osullivanauthor","Brian O'Sullivan","Saddened and Sickened today.
At least 16 dead and it saddens me to no end that these teenagers went to school today and now their lives are over.
I'm sickened by the far right who will not stand up to the NRA and talk sensible gun control.  
NRA is the worst fucking lobby in D.C.","24","226","370","1518650611000","3:23 PM - 14 Feb 2018","/osullivanauthor/status/963916643733663744","null"
"1556400703-848","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@AzSportsGirl63","Bruhette","I don’t want to see one single ‘prayers and thoughts’ tweet from one single politician.

I want reasonable action on reasonable gun control.

Every single car, moped, boat etc.. in America must be registered and tracked. 

Guns should be also.","5","13","58","1518644895000","1:48 PM - 14 Feb 2018","/AzSportsGirl63/status/963892668261531648","null"
"1556400703-485","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@JoshLevs","Josh Levs","Presidential administrations are NOT the lead factor in creating jobs. They SHOULD BE the lead factor in addressing the scourge of mass shootings and school shootings. #Florida #guncontrol #GunControlNow 
Congress too. GOP controls it. Where the hell is LEADERSHIP? (3)","1","3","21","1518652582000","3:56 PM - 14 Feb 2018","/JoshLevs/status/963924910908366848","null"
"1556400703-778","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@HonorAndDaring","Michael Sebastian","I'm old enough to remember when we didn't have gun control or armed guards at schools but there were no school shootings. 

This is reflection of the sickness of our society. There are no easy policy solutions.","8","33","135","1518646427000","2:13 PM - 14 Feb 2018","/HonorAndDaring/status/963899097546657793","null"
"1556400703-896","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@ProudResister","Ryan Knight #ImpeachTrump  🍑","GOP Every Mass Shooting: Now is not the time to talk about Gun Control.

GOP Every Election: Now is the time to take campaign donations from the NRA.

#VoteThemOut #GunControlNow","268","3.9K","7.1K","1518643557000","1:25 PM - 14 Feb 2018","/ProudResister/status/963887057360662529","null"
"1556400703-851","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@The_Road_Guy","Roadimir Guyrrero Jr.","School shooting

Thoughts and prayers

We need gun control!

lol gun control won't make these stop you moron lib

Status quo

School shooting

Thoughts and prayers...

You're broken, USA.","3","14","62","1518644787000","1:46 PM - 14 Feb 2018","/The_Road_Guy/status/963892216975577090","null"
"1556400703-853","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@ProudResister","Ryan Knight #ImpeachTrump  🍑","Another day in America.

Another School Shooting.

Another Senseless Tragedy.

Another reminder we need
common sense gun control.

Another reminder we need
better mental health care.

Another reminder it won’t
happen unless we vote out
the NRA-backed GOP.

#GunControlNow","268","2.7K","4.5K","1518644733000","1:45 PM - 14 Feb 2018","/ProudResister/status/963891992047398913","null"
"1556400703-915","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@weprogressives","liberal blue","Please note: If I am ever killed in a random shooting, you may IMMEDIATELY and stridently politicize my death to help support #guncontrol legislation.","274","36K","109K","1518643034000","1:17 PM - 14 Feb 2018","/weprogressives/status/963884866092830721","null"
"1556400703-538","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@YNB","yvette nicole brown","Translation: it's not yet time to talk about #GunControl  It's still too soon, American girl? Flag in your avi. #SoTypicalhttps://twitter.com/AmericanGaGirl/status/963917051512442880 …","12","3","107","1518651614000","3:40 PM - 14 Feb 2018","/YNB/status/963920852306640898","null"
"1556400703-784","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@nancy_faust","🌞 🌻 Nancy Faust  🌻 🌞","They don't want us to have evidance of mental illness. They want to be able to force their #guncontrol narrative in an unchallenged manner.","14","33","102","1518646278000","2:11 PM - 14 Feb 2018","/nancy_faust/status/963898469718134786","null"
"1556400703-969","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@TienekeKhan","Tieneke (TENEKA) Khan","How about some gun control laws? Ask Australia how they do it.","11","12","157","1518641506000","12:51 PM - 14 Feb 2018","/TienekeKhan/status/963878457687060482","null"
"1556400703-672","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Clayton_denver","clayton","The after math of a school shooting is not the time or place to try and push your stance on gun control whether you’re for it or not. Just mourn for the loss of our fellow people man. It’s sad that we politicize everything it today’s society","","21","76","1518648834000","2:53 PM - 14 Feb 2018","/Clayton_denver/status/963909193395769347","null"
"1556400703-545","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@CoachGrayvold","Brady Grayvold","How many more people and YOUNG CHILDREN need to die at the hands of a gun before we do, even at the bare minimum, SOMETHING?!

Nobody wants to take away all of the guns, but we've gotta do something as a country. This is out of control.","3","19","77","1518651531000","3:38 PM - 14 Feb 2018","/CoachGrayvold/status/963920502401257472","null"
"1556400703-886","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@SamGrittner","Sam Grittner","Without even getting into the VERY NECESSARY and OVERDUE gun control talk, how about we cancel this military parade and spend the $30 million on mental health outreach? Can we fucking start there?","4","82","350","1518644035000","1:33 PM - 14 Feb 2018","/SamGrittner/status/963889065027391493","null"
"1556400703-597","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@SassyEconomist","Alisha 🌿","Friendly reminder that the @NRA has been blocking the CDC from being able to research gun violence for the past 20 years.

Even though it could provide us information on how to actually prevent tragedies such as Parkland. The NRA does not care. 

#guncontrol","9","47","108","1518650601000","3:23 PM - 14 Feb 2018","/SassyEconomist/status/963916601752895489","null"
"1556400703-460","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@insoMOMniac","InsoMOMniac","45 days into 2018 and already 7 school shootings. 20 killed, dozens injured. 

This cannot be tolerated anymore. When will our government pick the safety of our children over money from the NRA?

@realDonaldTrump enough with your prayers. The time for gun control is now.","2","5","10","1518652750000","3:59 PM - 14 Feb 2018","/insoMOMniac/status/963925614804705281","null"
"1556400703-454","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@lucaswmuller","Lucas Muller","A chrome extension that changes ""thoughts and prayers"" from politicians who oppose sensible gun control laws to ""go fuck yourselves""?","","1","5","1518652676000","3:57 PM - 14 Feb 2018","/lucaswmuller/status/963925304052862976","null"
"1556400703-1007","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@PhillyResistNow","RealPA","Sanctuary cities have been proven to be SAFER than non-sanctuary cities. But, if you are serious about keeping us all safer, how about you support gun control? (Answer: because the NRA gives you money and immigrants don't.) pic.twitter.com/XXFFWkJbjp","1","10","18","1518634717000","10:58 AM - 14 Feb 2018","/PhillyResistNow/status/963849981949108226","null"
"1556400703-478","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@__Dark__Saint__","aiden sharp","The left Blames the @NRA for every mass shooting, while not a single NRA member was ever involved in any mass shooting and All these shooters turn out to be a deranged leftist who hates trump and was in a gun free zone 

#Florida #GunControlNow #Parkland #GunControl #nicholascruz","6","19","31","1518652667000","3:57 PM - 14 Feb 2018","/__Dark__Saint__/status/963925268883787776","null"
"1556400703-724","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@ThePondScumBlog","The Pond Scum","A teacher will take a bullet to save the life of a student - but members of Congress don’t have the guts to simply say yes to gun control. Such complicit cowards! @Rosie","2","37","73","1518647727000","2:35 PM - 14 Feb 2018","/ThePondScumBlog/status/963904548564684800","null"
"1556400703-569","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@ddale8","Daniel Dale","Trump is a proponent of the argument that the solution is guns in the hands of more people. He suggested again in January that gun control laws have made gun attacks more deadly. https://blogs.spectator.co.uk/2018/01/donald-trumps-interview-with-piers-morgan-full-transcript/ …pic.twitter.com/hcupWADrvN","30","126","143","1518651131000","3:32 PM - 14 Feb 2018","/ddale8/status/963918825988161537","null"
"1556400703-683","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@evilemilie","emilie smith","does someone wanna tell Mark that when you’re hiding in a closet at school and shots are being fired kids arent exactly thinking straight and that adults should enforce gun control https://twitter.com/markdice/status/963894959328804866 …","1","39","161","1518648680000","2:51 PM - 14 Feb 2018","/evilemilie/status/963908544163729409","null"
"1556400703-981","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@RedsArmy_John","John Karalis  🇬🇷","An undocumented immigrant caused a deadly crash and Donald Trump immediately sent out a political tweet about needing a wall....

... so don't let anyone tell you you can't talk about gun control right now.","7","31","107","1518640938000","12:42 PM - 14 Feb 2018","/RedsArmy_John/status/963876074810675202","null"
"1556400703-710","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@webombudsman","Internet Ombudsman","Disgraceful that the bodies aren’t even cold yet and you and your liberal Ghoul Squad are already calling for gun control. Disgraceful. You don’t care about the victims. You only care about pushing your anti-constitutional agenda.","16","12","51","1518648019000","2:40 PM - 14 Feb 2018","/webombudsman/status/963905775230955520","null"
"1556400703-526","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@KazmierskiR","Rhonda Kazmierski","Indeed!  Congress could pass legislation to allow ARMED GUARDS in our schools, mandatory, METAL DETECTORS, train and ARM teachers!

Democrats make me sick!  Politicizing tragedies like these to call for gun control. https://twitter.com/RepAdamSchiff/status/963905321654775810 …","7","43","80","1518651888000","3:44 PM - 14 Feb 2018","/KazmierskiR/status/963922003089641472","null"
"1556400703-879","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@KamVTV","Kambree Kawahine Koa","Dem. Senator pushes for gun control after Florida shooting, says 'only happens in US' - here's proof he's wrong 
#Parklandhttp://www.bizpacreview.com/2018/02/14/dem-senator-pushes-gun-control-florida-shooting-says-happens-us-heres-proof-hes-wrong-602627 …","44","134","140","1518644186000","1:36 PM - 14 Feb 2018","/KamVTV/status/963889694940393472","null"
"1556400703-519","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@LibertarianWing","Libertarian Nation","Thomas Sowell  on #guncontrol pic.twitter.com/uEEJrwcRde","4","77","119","1518651918000","3:45 PM - 14 Feb 2018","/LibertarianWing/status/963922126158774272","null"
"1556400703-698","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@legendyIan","melda","wait another school shooting in america? what the actual flying fuck??????? how many more school shootings need to happen & how many more innocent people have to die in order for the ugly ass goverment to realize they need GUN CONTROL NOW. like what are they waiting for??????????","","17","79","1518648301000","2:45 PM - 14 Feb 2018","/legendyIan/status/963906956414062592","null"
"1556400703-551","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@JM_Doherty","Jeremy Doherty","Dear @SpeakerRyan @SenateMajLdr @realDonaldTrump 
I'm a father, husband, taxpayer, and voter. 
Do something about the gun violence in our society. This bloodshed is unacceptable. It is obscene. America can be better than this.
#guncontrol pic.twitter.com/eFRmwhsxaf","13","53","108","1518651429000","3:37 PM - 14 Feb 2018","/JM_Doherty/status/963920075311931392","null"
"1556400703-591","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Breznican","Anthony Breznican","This is disturbing video, but it should be seen and heard by every adult.
This is the @NRA's bloodbath America. 
Sixteen dead kids in Parkland. And no end in sight.
#guncontrol 
pic.twitter.com/WzFQ2K0qOr","15","82","93","1518650702000","3:25 PM - 14 Feb 2018","/Breznican/status/963917027810467840","null"
"1556400703-1013","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@morganwatkins26","Morgan Watkins","Heath High survivor Hollon Holm to Kentucky legislators: “We need action...And if you continue to ignore our voices, then it is time for you to retire - or be retired by us at the ballot box.” Demands common-sense gun regs at rally in Frankfort. #KYGA18 #kypolitics #guncontrol","1","8","7","1518624580000","8:09 AM - 14 Feb 2018","/morganwatkins26/status/963807462683004928","null"
"1556400703-803","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@courtenlow","Courtney Enlow","The whole “it’s not a gun control issue, it’s a mental health issue” argument might mean a bit more if anyone seemed interested in doing anything about either one of those. #GunControlNow","3","14","75","1518645868000","2:04 PM - 14 Feb 2018","/courtenlow/status/963896752968527872","null"
"1556400703-509","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@phranqueigh","Frankie Zelnick","Roses are red
Violets are blue
Your thoughts and prayers mean nothing
If you’re not working on gun control too","5","42","160","1518652165000","3:49 PM - 14 Feb 2018","/phranqueigh/status/963923164727336966","null"
"1556400703-503","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@LeftsideAnnie","Thoughtcriminal  🍑","Yanno, Marco... if perhaps you'd STOP all this useless praying and try enacting some sensible gun control regulations... maybe this kind of goddamned terrible day would stop coming OVER AND OVER AND OVER AND OVER AGAIN.... #hypocritehttps://twitter.com/marcorubio/status/963889141149822976 …","3","14","19","1518652259000","3:50 PM - 14 Feb 2018","/LeftsideAnnie/status/963923558136238080","null"
"1556400703-835","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@dm1661","Debby Golland Miller","I don't want thoughts/prayers.I want effective gun control laws so I don't worry about getting shot in my class or a kid dying. If NRA yahoos had to be locked in a bathroom with 25 terrified kids or their kid texting from a hiding place they'd change their tune.  THIS HAS TO STOP","4","20","44","1518645209000","1:53 PM - 14 Feb 2018","/dm1661/status/963893987487764481","null"
"1556400703-444","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@dannibouchard","łuxtides ☾","No child should EVER have to go to school and wonder if they’re going to be shot. This country & its lack of gun control is absolutely abominable.   @NRA & @POTUS","1","5","21","1518652517000","3:55 PM - 14 Feb 2018","/dannibouchard/status/963924639763304449","null"
"1556400703-667","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@ShannaOrgana","Shanna 🍌","I am a teacher. ""I should keep a bat in my classroom"" is the only plan I have to try and be prepared. Being trapped in a room with 30 terrified teenagers that I am charged with caring for.. I don't know how I would keep them safe. My heart is so overwhelmed and heavy. #guncontrol","15","43","108","1518649092000","2:58 PM - 14 Feb 2018","/ShannaOrgana/status/963910273143750656","null"
"1556400703-516","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@DCampoamor","Danielle Campoamor","What is the right to own a gun worth? 13 innocent lives at Columbine? 26 innocent lives at Sandy Hook? 32 innocent lives at Virginia Tech? 17 innocent lives at Parkland?

My son's life? Your child's? How many lives does the altar to the 2nd amendment require, exactly? #guncontrol","6","26","61","1518651958000","3:45 PM - 14 Feb 2018","/DCampoamor/status/963922294484688897","null"
"1556400703-580","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@kianaxjones","ᴋɪᴀɴᴀ ᴊᴏɴᴇs","I am praying for everyone affected in todays school shooting in florida our country really needs to get better gun control laws. This is so sad. Praying for better days","","35","319","1518650915000","3:28 PM - 14 Feb 2018","/kianaxjones/status/963917918454079488","null"
"1556400703-1044","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@HawleyGrrrlzMom","2 Many Eggs in 1 Basket","And 100 years ago localities were permitted to have their own gun control laws if they saw fit.  Even Dodge City required everyone to check their gun with the local sheriff.  They wanted families to feel safe to come to town.  There is historical evidence for that too.","3","","1","1518566476000","4:01 PM - 13 Feb 2018","/HawleyGrrrlzMom/status/963563756826628096","null"
"1556400703-732","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@_A__Dub","Alder Wood","Then do something about it @realDonaldTrump we know you don’t pray so cut the bullshit and do something for once.  Let’s get going on gun control https://twitter.com/realdonaldtrump/status/963878055969198080 …","3","20","30","1518647495000","2:31 PM - 14 Feb 2018","/_A__Dub/status/963903576694288384","null"
"1556400703-957","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@MaverickofKain","Sean Kane  🌊","I have to use this picture far too much. 

Maybe some reform on gun control would be a good idea?

Nah. The @GOP likes @NRA money far too much...

#BloodOnYourHandspic.twitter.com/dX0KWzQsZG","4","46","65","1518641901000","12:58 PM - 14 Feb 2018","/MaverickofKain/status/963880113338232832","null"
"1556400703-619","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@KaivanShroff","Kaivan Shroff","There have only been 31 school days in 2018.

Today’s shooting in Parkland, Florida, is the 18th school shooting in America this year.

That means, on any given school day, there is a 3 in 5 chance a school shooting will take place. 

This has to stop. #GunControl","183","6.3K","10K","1518650125000","3:15 PM - 14 Feb 2018","/KaivanShroff/status/963914604471570432","null"
"1556400703-808","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@jcshuataylor","riv | stream arrow by half•alive","america needs gun control. it won’t stop all shootings but it would make them less frequent.","19","67","1.1K","1518645826000","2:03 PM - 14 Feb 2018","/jcshuataylor/status/963896576602238976","null"
"1556400703-665","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@dixondaver","David Dixon","Know what's insane?

Not only do we refuse any meaningful action on gun control, we won't even let the CDC study gun violence, so we can't even get any metrics that might help identify risk factors for school shootings.

#thanksNRA","8","82","211","1518649129000","2:58 PM - 14 Feb 2018","/dixondaver/status/963910427720781824","null"
"1556400703-543","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@mayalevkovitz","מאיה  🔥","I want every lawmaker that consistently votes against gun control to look into the eyes of all 17 mothers and fathers of those dead in Parkland and understand their complacency allowed this to happen.","","14","46","1518651592000","3:39 PM - 14 Feb 2018","/mayalevkovitz/status/963920759533031424","null"
"1556400703-534","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@FMoniteau","Fredon Moniteau","Could it be our entrenched gun culture and lack of any resonable gun regulations?
Or is it just the money from the #NRA buying our congress? Probably both.

#guncontrol #GunControlNow #TheResistance #MAGA #Trump #FoxNews #Resist #ImpeachTrumppic.twitter.com/EM9rxpLZJz","29","240","332","1518651751000","3:42 PM - 14 Feb 2018","/FMoniteau/status/963921425856942081","null"
"1556400703-690","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@CherylHines","Cheryl Hines","Just so you know,@realDonaldTrump - EVERY CHILD & TEACHER feels unsafe at school. Because they are being killed every week in this country. And you’re watching, doing nothing. #Florida #schoolshooting #guncontrol DJT - DON’T NEED YOUR TWEETS https://twitter.com/realdonaldtrump/status/963878055969198080 …","48","197","739","1518648416000","2:46 PM - 14 Feb 2018","/CherylHines/status/963907439358857217","null"
"1556400703-722","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@madredelluna","Becky Luna","This was going to be a Happy Valentine’s Day tweet.  But it has changed. My heart is broken that there is yet another school shooting. When will Congress seriously discuss the gun control issue? It’s not the total answer but a start. pic.twitter.com/viRefKyVAu","3","7","154","1518647789000","2:36 PM - 14 Feb 2018","/madredelluna/status/963904807722471426","null"
"1556400703-862","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@JordanUhl","jordan","Looks like your prayers didn't work.

Now try gun control. https://twitter.com/marcorubio/status/963889141149822976 …","25","915","3.7K","1518644550000","1:42 PM - 14 Feb 2018","/JordanUhl/status/963891222849970176","null"
"1556400703-867","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@ArrynZech","Arryn","So, tell me again why we’re not doing more towards gun control?","30","74","883","1518644434000","1:40 PM - 14 Feb 2018","/ArrynZech/status/963890735727734784","null"
"1556400703-614","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@VoiceOfOBrien","Liam O'Brien","Guys, gun control laws do not work. I mean, except in the countries where they do work. But other than that, yeah, they don’t work.","86","664","4.4K","1518650236000","3:17 PM - 14 Feb 2018","/VoiceOfOBrien/status/963915070869684224","null"
"1556400703-552","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@James_Fulton22","James Fulton","Statistically 3-5 mass shootings occur in the US daily. It always makes it even more disgusting when it involves children. How many more children have to die before gun control becomes a clear focus for our country? How many more? https://twitter.com/abc/status/963908028255932416 …","4","31","92","1518651425000","3:37 PM - 14 Feb 2018","/James_Fulton22/status/963920059948290049","null"
"1556400703-645","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Remy_Anne","Remy Carreiro","Every politician that fails to act on the matter of #guncontrol has failed the most basic duty in their job description

#GunControlNow","4","19","41","1518649665000","3:07 PM - 14 Feb 2018","/Remy_Anne/status/963912677398663168","null"
"1556400703-900","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@FordJohnathan5","Johnathan Ford","I have thoughts and prayers that children and teachers won't get shot in a school. 

But my thoughts and prayers don't stop a person from using the gun and killing them in cold blooded murder. 

You pray all you want.  I want action NOW! Now is the time for gun control.","3","26","64","1518643443000","1:24 PM - 14 Feb 2018","/FordJohnathan5/status/963886579050786821","null"
"1556400703-554","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@YNB","yvette nicole brown","I just want an even playing field for all. In America that has proven to be hard but #HopeSpringsEternal. And we totes need #GunControl #SNS","3","13","67","1518651367000","3:36 PM - 14 Feb 2018","/YNB/status/963919815244066816","null"
"1556400703-642","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@DaShanneStokes","Dr. DaShanne Stokes","If the GOP cares about saving lives, why do they keep blocking gun violence research?

http://thehill.com/policy/healthcare/286847-gop-blocks-dem-attempts-to-allow-federal-gun-research …

#guncontrol #guncontrolnow #resist #thoughtsandprayers #resist #floridashooting","4","34","42","1518649695000","3:08 PM - 14 Feb 2018","/DaShanneStokes/status/963912801583591424","null"
"1556400703-1019","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Shareblue","Shareblue Media","A gun safety group exposed the secret NRA lobbyist behind an ATF memo that recommended massive rollbacks of gun control regulations  https://shareblue.com/gun-safety-group-exposes-secret-nra-lobbyist-behind-trumps-atf-memo/ …","","97","72","1518617418000","6:10 AM - 14 Feb 2018","/Shareblue/status/963777423912284160","null"
"1556400703-573","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@BuckyIsotope","Bucky Isotope","Let’s save everyone a lot of time and just stipulate that I posted something about common sense gun control, you replied with some stupid garbage, and then I blocked you","5","49","622","1518650991000","3:29 PM - 14 Feb 2018","/BuckyIsotope/status/963918239804809216","null"
"1556400703-1035","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@taufiqueswiss","taufiqur rahman","http://www.foxnews.com/us/2018/02/13/chicago-police-officer-dies-after-being-shot-multiple-times.html … our respect for police officers. Zero tolerance for criminals. Make sensible gun control #gunsense #PoliticsToday","","","","1518567611000","4:20 PM - 13 Feb 2018","/taufiqueswiss/status/963568519127425024","null"
"1556400703-606","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@DaShanneStokes","Dr. DaShanne Stokes","Before Trump offers prayers and condolences for yet another shooting, he should offer apologies to America for inciting violence and bragging he could shoot someone and not lose voters.

#guncontrol #guncontrolnow #resist #thoughtsandprayers #resist #floridashooting #parkland","20","141","238","1518650403000","3:20 PM - 14 Feb 2018","/DaShanneStokes/status/963915771503144960","null"
