web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556481244-2453","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@EricMMatheny","Eric Matheny","Happy Monday! May you be as safe as the Hollywood elite was last night as they were protected by 500 heavily-armed men and women. #MondayMorning #mondaymotivation #Oscars #Oscars90 #GunControl pic.twitter.com/8nQrwCCyl9","2","43","50","1520251793000","4:09 AM - 5 Mar 2018","/EricMMatheny/status/970632487968956417","null"
"1556481244-2057","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@JuddLegum","Judd Legum","Frustrated with inaction on gun control, some schools are banning backpacks https://goo.gl/cRHVKi pic.twitter.com/tgaJ7t4v4l","30","21","36","1520438724000","8:05 AM - 7 Mar 2018","/JuddLegum/status/971416536459161600","null"
"1556481244-2436","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@yearyps","Patrick Yeary","Yeah... How's that gun control working for ya, Chicago?","7","5","66","1520259326000","6:15 AM - 5 Mar 2018","/yearyps/status/970664083027648513","null"
"1556481244-2032","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@BHSmarch4lives","BHS Student Walk Out","Welcome. We are the students behind the BHS initiative to support student organizers from Marjory Stoneman Douglas High School. Follow us for information on plans to advocate, campaign and lead measures for comprehensive gun control legislation.","3","14","31","1520449631000","11:07 AM - 7 Mar 2018","/BHSmarch4lives/status/971462281463848960","null"
"1556481244-2204","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@JimMFelton","James Felton","Everybody: 
We need better gun control laws

Trump:
Bring. Me. More. Elephant. Skulls. https://twitter.com/thehill/status/970790333528395776 …","4","69","157","1520361323000","10:35 AM - 6 Mar 2018","/JimMFelton/status/971091889469448194","null"
"1556481244-2260","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SafetyPinDaily","SafetyPin-Daily","An Illinois gun show bans AR-15 sales, landing it at the center of a national gun-control debate | By; Mark Guarino http://a.msn.com/01/en-us/BBJRMSi?ocid=st …","2","49","85","1520338389000","4:13 AM - 6 Mar 2018","/SafetyPinDaily/status/970995698006151168","null"
"1556481244-2024","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Pappiness","Nick Jack Pappas","The only thing that scares Betsy DeVos more than grizzly bears in schools are engaged students who want to have a real conversation about gun control.

#NeverAgain","38","483","1.3K","1520452773000","11:59 AM - 7 Mar 2018","/Pappiness/status/971475459333677056","null"
"1556481244-2089","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Shawtypepelina","🦋 💗ЅℋᎯᏇᏆᎽ 💗 🦋The Kaitee Project 🤰🏻 🤱🏻","Woman claims airport security confiscated her gun necklace because it was  'potentially dangerous' This necklace charm was a present from her late husband who died in 2001!  #NotFakeNews #WednesdayWisdom #London #GunControl 
http://fxn.ws/2I8UOF9  #FoxNewspic.twitter.com/10pcyRBGxQ","31","123","102","1520426815000","4:46 AM - 7 Mar 2018","/Shawtypepelina/status/971366585402245122","null"
"1556481244-2511","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@AmyBrenneman","Amy Brenneman",".@_juliannemoore - so inspired by the active role you’ve taken in gun control reform via @Everytown. You said #enoughisenough and stepped up to the plate in a major way. Thank you. #HereWeAre","15","221","1.3K","1520214742000","5:52 PM - 4 Mar 2018","/AmyBrenneman/status/970477086791024641","null"
"1556481244-2278","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@ClichedOut","discount alien skier  👽 👽 👽","gun control isn't the answer, it's more teletubbies","3","14","46","1520320234000","11:10 PM - 5 Mar 2018","/ClichedOut/status/970919552627367936","null"
"1556481244-2328","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@ipfconline1","ipfconline","Machine Learnings — Creepy AI surveillance, Strokes, and Gun Control - Machine Learnings — Creepy AI surveillance, Strokes, and Gun Control Source Awesome, not awesome. #Awesome “[Viz] has trained machine-learning algorithms similar to those that an i...http://ow.ly/iTC850gJDw6","","12","14","1520295464000","4:17 PM - 5 Mar 2018","/ipfconline1/status/970815658811371525","null"
"1556481244-2066","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SocialPowerOne1","#TheResistance","Chris Cuomo busts Ted Cruz for lying about gun control http://ift.tt/2Havuxp","6","83","111","1520434171000","6:49 AM - 7 Mar 2018","/SocialPowerOne1/status/971397436345286656","null"
"1556481244-2267","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@wmalnews","WMAL News","Florida Senate passes a new slate of gun control measures in wake of Parkland shootings http://ow.ly/vOnX30iMhYX  #guncontrol #Parklandpic.twitter.com/rbcoN3Zqvg","","8","7","1520332219000","2:30 AM - 6 Mar 2018","/wmalnews/status/970969820073267200","null"
"1556481244-1979","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@blazingactivist","Blazing 💥 💫","One student is dead and 2 others are injured from what the police are calling an ""accidental"" shooting at Huffman High school in Alabama. How do you just accidentally shoot someone? Every other day, I read about a new school shooting. It is NOT too early to discuss gun control.","222","2.2K","4.6K","1520464278000","3:11 PM - 7 Mar 2018","/blazingactivist/status/971523717300916226","null"
"1556481244-2241","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@WilDonnelly","Facts Do Matter","Is no one on the right curious about why a country with strict gun control laws are funneling millions of dollars to the NRA?
http://www.mcclatchydc.com/news/nation-world/national/article203536484.html …","6","149","203","1520348752000","7:05 AM - 6 Mar 2018","/WilDonnelly/status/971039162685157381","null"
"1556481244-2457","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@voxdotcom","Vox","The media is talking more about gun control than we were at this point after Sandy Hook: http://bit.ly/2F9zXDV pic.twitter.com/E4x3UKubw8","2","23","60","1520248505000","3:15 AM - 5 Mar 2018","/voxdotcom/status/970618697445527554","null"
"1556481244-2142","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@TigNotaro","Tig Notaro","That’s it for me! Thanks Tig! If you liked what you read, come follow me over @kyleewert. Go see shows @ucbtny and you’ll see me eventually!

Register to vote. Vote for gun control candidates. Believe women. Black Lives Matter. Puerto Rico and Flint still need our help! Be kind.","","6","29","1520384206000","4:56 PM - 6 Mar 2018","/TigNotaro/status/971187868096978947","null"
"1556481244-2536","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@RealDonalDrumpf","Donald J. Drumpf","Please note, all my future remarks about steel tariffs, gun control and what a terrific guy Ryan Seacrest is will be broadcast on a 30-second delay. #Oscars","1","9","37","1520208430000","4:07 PM - 4 Mar 2018","/RealDonalDrumpf/status/970450612138774534","null"
"1556481244-2504","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@MarkSimoneNY","MARK SIMONE","Did Jimmy Kimmel actually have the nerve to call for gun control at the Oscars?  That audience in the theater, they’re the group and the industry that for 100 years has done more to glorify gun violence than anyone on earth. #Oscar2018","121","931","2.1K","1520216107000","6:15 PM - 4 Mar 2018","/MarkSimoneNY/status/970482809797251072","null"
"1556481244-2235","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@j_gitts19","The Baron of Blacksburg ™️","Everything EXCEPT gun control US is a whole joke rn instead of helping a problem people are profiting from a temporary solution smh https://twitter.com/ajplus/status/970937779495596032 …","","13","28","1520350689000","7:38 AM - 6 Mar 2018","/j_gitts19/status/971047288884867072","null"
"1556481244-2288","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SandraTXAS","Տᗩᑎᗪᖇᗩ ن","Anyone using 1st amendment rights on internet to tell me 2nd only covers muskets b/c AR not invented yet
Get off your computer and write me a letter with a quill pen and have it delivered by a guy on a horse

#DIVIDEDSTATES 
#resist the #Resistance
#MAGA 
no #GunControl pic.twitter.com/3A3YePz0CL","137","941","1.6K","1520311295000","8:41 PM - 5 Mar 2018","/SandraTXAS/status/970882059609755648","null"
"1556481244-2079","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@TwitchyTeam","Twitchy Team","'On a ROLL'! Kyle Kashuv OWNED David Hogg et al. on gun control (and didn't break a sweat!) https://twitchy.com/sarahd-313035/2018/03/06/on-a-roll-kyle-kashuv-just-owned-david-hogg-et-al-on-gun-control-and-didnt-break-a-sweat/ …","3","50","119","1520431238000","6:00 AM - 7 Mar 2018","/TwitchyTeam/status/971385137161232384","null"
"1556481244-2254","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@JBrooks191","Jim Brooks","On a Tuesday in a televised meeting, Trump pretended to be reasonable and said he’d sign a bipartisan deal. On Thursday he refused. He did the same thing with gun control. You can’t believe one word that comes out of his mouth.","15","21","226","1520341600000","5:06 AM - 6 Mar 2018","/JBrooks191/status/971009167933755392","null"
"1556481244-2527","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@GoldBaron08","A. Dru ""Twitmo"" Kristenev","It proves that @EricHolder's mentality has never evolved beyond that of a 17-year-old. In which case, according to @davidhogg111's logic, Holder shouldn't be allowed near a gun either. http://canadafreepress.com/article/contradiction-trust-our-arguments-and-reason-when-we-say-we-are-too-immatur …
@crazygranny56 @Fingersflying @dcexaminer @VeronicaCoffin #GunControl https://twitter.com/dcexaminer/status/970291783476371456 …","","7","5","1520209799000","4:29 PM - 4 Mar 2018","/GoldBaron08/status/970456352903409664","null"
"1556481244-2175","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@CamEdwards","Cam Edwards","Baltimore schools couldn't heat classrooms this winter, but the city can come up with $100,000 to bus students to D.C. and protest for more gun control laws. https://twitter.com/RectorSun/status/971101719085150208 …","119","1.4K","2.0K","1520371206000","1:20 PM - 6 Mar 2018","/CamEdwards/status/971133343969538049","null"
"1556481244-2047","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@politico","POLITICO","Opinion: Want gun control laws? Forget Congress. http://politi.co/2D7AqAQ  via @politicomagpic.twitter.com/70VD3y95hV","10","22","46","1520443806000","9:30 AM - 7 Mar 2018","/politico/status/971437851677220864","null"
"1556481244-2093","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@watspn1013","Jean","VA Delegate Nick Freitas (R-30) took Democrats to task over gun control, welfare policies, slavery, Jim Crow laws & opposition to arming teachers for self-defense.He spoke after a gun control deluge from Democrats targeting Republicans. http://www.breitbart.com/big-government/2018/03/06/watch-virginia-delegate-takes-democrats-task-slavery-broken-homes-gun-control/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29 …","16","229","327","1520422727000","3:38 AM - 7 Mar 2018","/watspn1013/status/971349437544042496","null"
"1556481244-2096","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Reuters","Reuters Top News","Republican lawmakers in tight races now embrace gun control measures http://reut.rs/2FiUUwt","60","99","145","1520421029000","3:10 AM - 7 Mar 2018","/Reuters/status/971342315213205505","null"
"1556481244-2174","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SteveWestly","Steve Westly","""we can’t build our world out of Kevlar"".

Well said! We need to get to the root of the issue and pass real gun control legislation now. https://twitter.com/Emma4Change/status/971061324426997760 …","14","82","383","1520372038000","1:33 PM - 6 Mar 2018","/SteveWestly/status/971136832309096448","null"
"1556481244-2472","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SafetyPinDaily","SafetyPin-Daily","Gun control activists see surge of support after Florida shooting || By; Adam Gabbatt https://www.theguardian.com/us-news/2018/mar/03/gun-control-activists-support-florida-shooting-moms-demand-action?CMP=share_btn_tw …","1","15","31","1520230989000","10:23 PM - 4 Mar 2018","/SafetyPinDaily/status/970545229542711297","null"
