web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556483330-5045","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@reesetheone1","NewDemRicoP","Chris murphy... a  much better choice than Sanders or Biden that no one pays attention  to.

He'll be 47 in 2020.

Clinton was 46 in 92
Obama was 47 in 08

Sweet spot for a dem presidential  candidate. He's  a champion on gun control and gen X.....

Why not?","37","32","281","1522719353000","6:35 PM - 2 Apr 2018","/reesetheone1/status/980982185888018433","null"
"1556483330-4853","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@NathanLerner","Nate Lerner","It’s not just the lack of gun control, though that’s certainly an issue, it’s the complete lack of any action or common sense solutions whatsoever.

And GOP solutions that just further perpetuate gun culture and violence are NOT viable options.","6","151","391","1522797705000","4:21 PM - 3 Apr 2018","/NathanLerner/status/981310818208894976","null"
"1556483330-5279","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@GoofMcFloof","Fl ◾️ ◾️fMcG ◾️ ◾️f [REDACTED]","FFS... This is unreal. So now, by handing out the magazines - the ability to control illegal sales becomes nearly impossible as the market become inundated by unregulated stock. 

Free high-capacity magazines given out at gun rights rally https://ti.me/2GnkSv1","","1","1","1522541184000","5:06 PM - 31 Mar 2018","/GoofMcFloof/status/980234892079501313","null"
"1556483330-5005","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@ComfortablySmug","Comfortably Smug","If Beto wins he would be the deciding vote that lets Dems pass a gun control bill banning the AR 15 and all assault style combat military machine guns. We have to stop Dems from giving money to Beto or it's all over and sensible gun control laws become a reality. https://twitter.com/kylegriffin1/status/981143051333701635 …","19","10","64","1522760855000","6:07 AM - 3 Apr 2018","/ComfortablySmug/status/981156256579760128","null"
"1556483330-5012","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@AnnesGotClass","Public Schooled (im 🍑)","This Texas teacher supports BETO O'Rourke for his stance on gun control and refusal to accept PAC money. https://twitter.com/BetoORourke/status/981139394433376256 …","38","949","3.1K","1522757907000","5:18 AM - 3 Apr 2018","/AnnesGotClass/status/981143891914215424","null"
"1556483330-4859","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@realDailyWire","The Daily Wire",".@BenShapiro SHELLACKS Piers Morgan after he attempts to rehash their famous debate on gun control. 

FULL VIDEO => https://www.youtube.com/watch?v=QAbGkeRcwnM?utm_source=twitter&utm_medium=social&utm_content=092117-news&utm_campaign=dwtwitter …pic.twitter.com/48nWYo1cgg","4","23","93","1522797497000","4:18 PM - 3 Apr 2018","/realDailyWire/status/981309944715620353","null"
"1556483330-5053","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@AaronMesh","Aaron Mesh","Another gun control measure could end up on Oregon's November ballot. This one is backed by family members of Clackamas Town Center mass shooting victims. @katemshepherd reports.http://www.wweek.com/news/state/2018/04/02/another-gun-control-measure-could-end-up-on-the-november-ballot-backed-by-family-members-of-clackamas-town-center-shooting-victims/ …","1","7","14","1522714986000","5:23 PM - 2 Apr 2018","/AaronMesh/status/980963869521690624","null"
"1556483330-5120","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@unseen1_unseen","unseen1","Everyday the Dems scream for more gun control and more open borders is another day closer to them losing the midterms in historic fashion. They just can't help themselves at this point. They are that person who has no internal filter & just sprouts whatever insanity comes to mind","2","14","36","1522678540000","7:15 AM - 2 Apr 2018","/unseen1_unseen/status/980811004648050688","null"
"1556483330-4982","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@mirandayaver","Miranda Yaver","I wrote this piece on the extremism with which @NRA has interpreted the 2nd Amendment. Amid this epidemic of gun violence, we need Congress to pass gun control measures. Students shouldn't have to fear for their lives at school. #NeverAgain #Enoughhttps://medium.com/@miranda.yaver/the-nras-faulty-logic-b0e363c2bbe5 …","18","36","74","1522771874000","9:11 AM - 3 Apr 2018","/mirandayaver/status/981202473791774720","null"
"1556483330-5081","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@Sniper64286433","🇺🇸SNIPER 🇺🇸","BETTER WAKE UP!!!   This is how liberal gun control works. #2A #NRApic.twitter.com/zh9G8YyybQ","10","80","73","1522700281000","1:18 PM - 2 Apr 2018","/Sniper64286433/status/980902192528805888","null"
"1556483330-4907","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@ThomasSanders","Thomas Sanders","I’m hoping for a hasty recovery, both in body and mind, to all affected by the shooting at YouTube HQ today and hoping for gun control soon so events like today are far less likely to keep happening.","168","1.8K","14K","1522793798000","3:16 PM - 3 Apr 2018","/ThomasSanders/status/981294430429868034","null"
"1556483330-4934","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@AmericanGirl815","❌ 🇺🇸 ❤️AmericanGirl ❤️ 🇺🇸 { ⭐️} ❌","There's been a #shooting reported at #YouTube in #California.
California has one of the strictest gun control laws in the nation. Still didn't stop this shooting. You can't regulate evil. 
#socialmedia 
#2A 
#NewsAlert  #
#CNNisFakeNews","28","198","295","1522790992000","2:29 PM - 3 Apr 2018","/AmericanGirl815/status/981282659845337088","null"
"1556483330-4997","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@mollyfprince","Molly Prince","'Gun control' isn't control over firearms, it's control over individuals.","5","22","93","1522765886000","7:31 AM - 3 Apr 2018","/mollyfprince/status/981177360761393153","null"
"1556483330-5245","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@StarTribune","Star Tribune","Big march is over, but Twin Cities students are all in on gun control. http://strib.mn/2EacgG8 pic.twitter.com/Ypaepd4a37","9","6","31","1522552860000","8:21 PM - 31 Mar 2018","/StarTribune/status/980283862847664128","null"
"1556483330-4876","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@ForeverLogical","Forever Logical  🖖","Why more than 100 gun control proposals in Congress since 2011 have failed - CBS News http://cbsn.ws/2FcQbcs","6","13","109","1522798012000","4:26 PM - 3 Apr 2018","/ForeverLogical/status/981312106946379776","null"
"1556483330-5253","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@cleflore23","UR a Smart Ass, Carl","Proud American right here.
#gunsense #2a #GunControl #gunrights  #MarchForOurLiveshttps://www.floridatoday.com/story/news/2018/03/30/rockledge-students-walk-out-class-support-2nd-amendment/473151002/?from=new-cookie …","4","8","26","1522547548000","6:52 PM - 31 Mar 2018","/cleflore23/status/980261581736087553","null"
"1556483330-5175","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@bonesfanancy","Nancy","You are totally wrong! This is about sensible gun control so that we don't have to experience this senseless violence ever again.  THAT'S WHAT IT'S ALL ABOUT! MAKING OUR LEGISLATOR'S LISTEN TO THE PEOPLE AND NOT THOSE LINING THEIR POCKETS.","2","3","49","1522615467000","1:44 PM - 1 Apr 2018","/bonesfanancy/status/980546458268008448","null"
"1556483330-5185","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@CyrusToulabi","Cyrus Toulabi","#FTR: The GOP claim they want to make sure violent criminals and the mentally ill don't have guns...

But they will surely rail against this legislation, to fear-monger against gun control, because their words mean nothing.

This is exactly what their words suggest they support. https://twitter.com/kylegriffin1/status/980517702887526400 …","","20","38","1522609379000","12:02 PM - 1 Apr 2018","/CyrusToulabi/status/980520920300294144","null"
"1556483330-5212","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@AP4Liberty","Austin Petersen","Also there is the fact that we have an inordinate amount of minorities in jail in this country so when the left calls for more gun control what they're really saying is that more minorities should be in prison.","11","29","107","1522593115000","7:31 AM - 1 Apr 2018","/AP4Liberty/status/980452706241347584","null"
"1556483330-5130","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@JillDLawrence","Jill Lawrence",".@RadioFreeTom has a few choice things to say about the irritating #DavidHogg, the ghastly #LauraIngraham and all the adults who are blowing it bigtime: https://usat.ly/2GrKXx9  via @usatoday @usatodayopinion #parkland #gunpolitics #gun control","25","39","109","1522671080000","5:11 AM - 2 Apr 2018","/JillDLawrence/status/980779716113240064","null"
"1556483330-5161","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@discomfiting","Morgan","The second that Black people take up arms again in self-defense against the US apartheid regime is the moment that all of the gun-toting right-wing ""2nd amendment defenders"" go in full gun control mode just like Reagan & the NRA did in CA when the Black Panthers armed themselves.","1","51","162","1522627901000","5:11 PM - 1 Apr 2018","/discomfiting/status/980598607383547905","null"
"1556483330-5114","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@antday","💧 Autonomy Day","I live in Australia. We had 13 massacres in 10 years. Then zero massacres .. for 22 years. What happened? Gun control and buyback after a brutal massacre at Port Arthur. Gun control works and  we say #NeverAgain with authority, go ahead, copy us, let your children live.","15","12","118","1522682069000","8:14 AM - 2 Apr 2018","/antday/status/980825806036393985","null"
"1556483330-4872","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@Uncle_Jimbo","Jim Hanson","If I understand this reasonable approach to gun control 

The simple hunting rifle on top Will be allowed
But 
The assault rifle on the bottom Will be banned

#ProTip 
They are the same gun pic.twitter.com/OGjh6oIIeX","12","45","71","1522799256000","4:47 PM - 3 Apr 2018","/Uncle_Jimbo/status/981317323817672704","null"
"1556483330-5276","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@HCfor2020","Hart Cunningham","These teens - who have already been through an eternally traumatizing experience - now must deal with the vile words from those who disagree with their call for increased #guncontrol. Parkland survivors, we stand beside you. https://www.cnn.com/2018/03/31/politics/nra-member-calls-parkland-survivors-liars/index.html …","5","1","12","1522541220000","5:07 PM - 31 Mar 2018","/HCfor2020/status/980235042092933127","null"
"1556483330-5001","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@OldRowSwig","Swig","Gun control only strips guns from law abiding citizens. https://twitter.com/westmonsteruk/status/981065654915739648 …","","17","103","1522762237000","6:30 AM - 3 Apr 2018","/OldRowSwig/status/981162055293128705","null"
"1556483330-4940","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@fyfemma","emma","Gun control now, people keep getting killed by gun violence. It needs to stop","","9","76","1522790563000","2:22 PM - 3 Apr 2018","/fyfemma/status/981280863135715329","null"
"1556483330-5262","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@lastpatriotsusa","LastPatriotsUsa ❌","The Gun Control push in America: Nazi Germany meets Lord of the Flies! pic.twitter.com/jjTE5e7jZS","3","10","14","1522544912000","6:08 PM - 31 Mar 2018","/lastpatriotsusa/status/980250527349882880","null"
"1556483330-5289","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@dianeeldredge99","DianeE","The Only thing  #GunControl Accomplishes is making Law abiding Citizens vulnerable to Violent Law Breakers ... who will still have plenty of Guns!  #2Amendment","","1","1","1522540899000","5:01 PM - 31 Mar 2018","/dianeeldredge99/status/980233694743900160","null"
"1556483330-5214","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@JordanChariton","Jordan","Gotta love how a week after @RickSantorum makes the most insane comment I've ever heard on TV news—advising student victims of gun massacres to learn CPR rather than lobby for gun control—he's back on @cnn @CNNSotu panel!","7","20","61","1522590521000","6:48 AM - 1 Apr 2018","/JordanChariton/status/980441823423483904","null"
"1556483330-4850","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@elle91","ᎽᎪᎬᏞ","Horny 4 gun control","16","103","652","1522798897000","4:41 PM - 3 Apr 2018","/elle91/status/981315818662318080","null"
